Unnamed: 0,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
292,BIG Naughty,Lovey Dovey (Feat. meenoi),1s3AJx7XASsPSA2cKJdXG6,52,0.73,0.632,7,-6.406,0,0.194,0.396,5.35e-06,0.0836,0.558,90.007,219093,4
110,Leellamarz,Don′t do That,5OiD0uUNxZkSyG3opReDlx,52,0.884,0.649,10,-6.325,1,0.0734,0.353,0.0,0.0766,0.974,132.014,135120,4
28,Lim Young Woong,If We Ever Meet Again,2RLdkXSaiQjRbey5pvP8Kt,51,0.401,0.394,1,-6.655,1,0.0324,0.748,0.0,0.0993,0.327,129.74,274387,4
668,HEIZE,Thief (Feat. MINNIE of (G)I-DLE),7jSs3iUhwTbo03BTuzmdvY,51,0.814,0.503,5,-7.242,0,0.122,0.347,2.23e-05,0.112,0.393,97.972,213377,4
208,Yerin Baek,Pisces,7ix35I3PNAN63JeV7feOG9,50,0.53,0.65,2,-6.707,1,0.0285,0.357,0.0,0.139,0.0997,127.954,227000,4
200,M.O.M,Do you want to hear,68QnW4ShMGTk9vvE3Tihng,50,0.691,0.769,6,-2.496,1,0.044,0.268,0.0,0.653,0.824,94.037,167688,4
36,NAYEON,POP!,3qnOJbyOsX43KmlGYytEFL,50,0.795,0.858,2,-2.994,1,0.0543,0.0354,0.0,0.0321,0.357,96.98,168107,4
77,Lim Young Woong,"Our Blues, Our Life",2jidjmWNeRmKgLjXhW52Gz,50,0.381,0.405,1,-7.325,1,0.0325,0.629,0.0,0.418,0.273,130.94,207387,4
74,Lim Young Woong,Rainbow,50xSycnGMDy0Wg5jJcOv3S,49,0.641,0.889,8,-3.534,1,0.0541,0.0394,0.0,0.181,0.616,96.033,196400,4
465,KANGDANIEL,The Story,1PbD4VGhGSM8wIHAjTPT6i,49,0.647,0.781,11,-3.795,0,0.0362,0.161,0.0,0.115,0.493,90.001,203187,4
70,YOUNGTAK,Wanna go get some abalone,1lqpNH8LG7mzaRTxdUEyIC,48,0.706,0.784,3,-4.352,0,0.0551,0.0242,0.0,0.075,0.741,139.969,165413,4
456,JANNABI,GRIPPIN’THEGREEN,6hHjsUiAuUcTtsvDXFvPFk,48,0.39,0.651,7,-7.846,1,0.0308,0.321,0.0111,0.16,0.512,186.032,204000,4
521,Lee Mujin,Reference,2PmLP4DNUPJC98L78mrkal,48,0.692,0.672,1,-6.089,1,0.0448,0.313,6.75e-06,0.0736,0.702,116.025,221760,4
500,KANGDANIEL,Ride 4 U,4M5Ce1jjG3OZr5hsVQofLV,47,0.576,0.458,5,-7.218,1,0.0446,0.417,0.000295,0.138,0.227,164.098,147000,4
87,Lim Young Woong,I Love You,2lsRp40mCRkhqULWdMbOzn,47,0.635,0.442,7,-5.919,1,0.0362,0.706,0.0,0.0929,0.609,110.862,239027,3
148,MIYEON,Drive,73zHOJRs3EE5aoXCP5frSh,47,0.651,0.861,9,-2.089,1,0.0354,0.381,0.0,0.231,0.596,107.981,201613,4
494,KANGDANIEL,How We Live (feat. sokodomo),5N97cMwF8mBbg0MRlJwlYn,47,0.767,0.782,10,-4.489,1,0.0356,0.0884,0.0,0.161,0.749,135.93,193440,4
477,KANGDANIEL,Mad (feat. Chancellor),0UooAeZO6EDAtWTI4Wdo17,47,0.551,0.86,10,-3.924,0,0.113,0.0218,0.0,0.0908,0.711,169.961,199693,4
308,TOIL,"Black Heart (feat. Leellamarz, BE'O)",2odm919sRfQIhH2na8YSKK,46,0.549,0.513,11,-5.249,1,0.0499,0.769,0.0,0.501,0.848,168.173,235893,4
674,BIG Naughty,Poker (Feat. Dvwn),22FORLyoDr8bjJCVOeUan2,46,0.596,0.404,8,-7.854,1,0.0457,0.822,0.0,0.184,0.614,82.843,212840,4
735,Yerin Baek,It was me,5RT8qSUlKvZqnJDjxM5Oma,46,0.652,0.745,2,-6.024,1,0.0255,0.096,3.25e-05,0.251,0.616,112.981,200789,4
496,KANGDANIEL,Moment,4KOTQBWDluts806jiFkZMD,46,0.437,0.364,0,-8.465,1,0.035,0.881,0.0,0.115,0.25,88.912,200693,4
502,KANGDANIEL,1000x,060IIX32bnBbYYTl9QW2DB,46,0.609,0.547,10,-4.096,1,0.0356,0.307,0.0,0.0824,0.337,123.948,189933,4
104,Lim Young Woong,A bientot,4Cr43xPo7bwyCcL1g3yVCu,46,0.606,0.729,0,-4.555,1,0.0804,0.268,0.0,0.271,0.527,73.967,256373,4
276,Leellamarz,B.B.B (Feat. The Quiett),0PCthiXmn3MFXzvn0eAiBY,46,0.939,0.519,2,-7.637,1,0.384,0.0701,0.0,0.0588,0.723,133.093,198227,4
132,(G)I-DLE,Never Stop Me,1iBzUztYothYmLyDQtGm59,46,0.665,0.915,2,-2.535,1,0.136,0.0364,0.0,0.324,0.575,149.936,144240,4
269,10cm,Gradation,775S83AMYbQc8SYteOktTL,46,0.63,0.653,11,-3.592,1,0.0252,0.175,0.0,0.108,0.442,104.003,201280,4
469,Tophyun,Horangsuwolga,7Bvb0ZuJCoIHq6mBEAna2U,45,0.647,0.347,7,-7.22,0,0.0273,0.819,0.0,0.148,0.473,104.849,281360,4
676,DAVICHI,Fanfare,0HnOuV8mqOxAhxT6Z2BVco,45,0.563,0.803,0,-2.144,1,0.0451,0.342,0.0,0.381,0.548,97.977,209307,4
116,Lim Young Woong,Father,365znJ27Fb3faGsctmQYWR,45,0.314,0.363,7,-7.236,1,0.0289,0.765,0.0,0.189,0.243,139.695,238107,4
112,Lim Young Woong,Love Letter,0yfQBmmOIVqiwhV5u10EhN,45,0.488,0.132,2,-12.332,1,0.0389,0.942,4.3e-05,0.108,0.209,136.189,215040,4
95,aespa,도깨비불 (Illusion),5o0hXCXwwswm8Ij2w2ZxfK,45,0.75,0.718,2,-2.817,0,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,195053,4
280,Kassy,Don't wanna leave tonight,4TZYF2Ul2fPNVp0I5wqTZz,45,0.812,0.626,0,-3.842,1,0.0534,0.241,0.0,0.119,0.539,97.01,164253,4
194,Juho,without me,6262LmmRM1khHX1D4yk6MA,45,0.431,0.499,11,-4.995,1,0.0365,0.0431,0.0,0.325,0.228,133.154,247773,4
127,Lim Young Woong,Lovely Touch,7x3SGAkfIrzDr9paSslwMv,44,0.372,0.551,6,-3.508,1,0.0324,0.536,0.0,0.226,0.444,105.104,195173,3
606,TOIL,"walk again (feat. Heize, BIG Naughty)",2bPyA0ZFM6CkRURyVcUYWm,44,0.709,0.58,0,-5.687,1,0.0524,0.261,0.0,0.081,0.563,134.012,188920,4
656,BIG Naughty,"Period,",38SVRILv0fGQYNVmICJvVO,44,0.637,0.774,9,-4.374,1,0.248,0.613,0.0,0.185,0.666,160.196,171547,4
138,Lim Young Woong,Love Station,2D1xAiDD33nqcxtSMH30hO,43,0.663,0.636,11,-3.698,1,0.0269,0.677,0.0,0.147,0.913,101.983,191293,4
144,Lim Young Woong,Nest,05STjz8kmPBUebu3uu5sO0,43,0.643,0.841,2,-3.834,0,0.0665,0.0133,1.39e-06,0.312,0.764,145.999,172280,4
150,Lim Young Woong,A Psalm of Life,1E14FuM0BRaHAJSJ9YxMVu,43,0.279,0.515,7,-4.511,1,0.0305,0.75,0.000114,0.188,0.173,139.694,233360,4
302,Royal 44,last day,0ICkuRd0qNZDZY82kGhs89,42,0.716,0.588,7,-8.12,1,0.0507,0.305,1.77e-05,0.242,0.131,97.056,129897,4
596,Lim Jae Hyun,Drunken confession at night (Prod. 2soo),2Jvl8m0bAt7bS76pLsMeJk,42,0.459,0.443,4,-7.051,1,0.0335,0.704,2.18e-06,0.118,0.152,135.593,246492,4
604,Leellamarz,Never Ending Story (Feat. Dynamicduo),2kIvvkzrcrFqVdPGSHtKYO,42,0.709,0.565,5,-7.408,1,0.103,0.385,0.0,0.107,0.705,79.956,234307,4
158,Lim Young Woong,Loving You,1IvOxLYTstsq5Z6pN3l3zm,42,0.604,0.79,7,-3.534,1,0.0294,0.0675,0.0,0.314,0.87,95.036,212293,4
272,SUNMI,열이올라요 (Heart Burn),2RMwzg51OZwF7AugMGMnN8,41,0.84,0.656,6,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,193173,4
268,Stray Kids,MANIAC,0ObcVIFoDdBBClvABfJvdz,40,0.511,0.803,1,-2.611,1,0.376,0.148,0.0,0.0697,0.712,89.908,182758,4
136,YOUNGTAK,MMM,6hLDLjfNsCOs5Z7rCBnmqL,40,0.589,0.958,0,-2.319,1,0.161,0.0848,0.0,0.497,0.745,128.085,177627,4
282,aespa,Girls,07fqC2Puj13frv9iYtlcri,38,0.57,0.974,3,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958,240440,4
498,B.I,BTBT (feat. DeVita),0FOBJ5PbwOe5XBY9y0bnhi,38,0.763,0.663,9,-6.928,0,0.183,0.321,0.0,0.115,0.496,109.979,219550,4
168,YOUNGTAK,What Happened?,54nu7eSOHY3YJu154hUPsN,36,0.756,0.83,4,-3.41,0,0.206,0.089,0.0,0.189,0.671,119.964,207133,4
